4,8,12,15,20
0.4372485882637602,0.4447981006349686,0.4347404535896613,0.4431326495350696,0.4216905869723314
0.40275697101453534,0.3931907754368175,0.4120891359469642,0.42027107734270597,0.4209812063638135
0.28408470113522655,0.2644423927983312,0.2608557526031637,0.2608100765159363,0.2606919455262547
0.21271231692693054,0.28283712367538155,0.2976755522417366,0.3008894311556615,0.29163409620776937
0.033783757039357744,0.040291098007279695,0.048546066854052695,0.04552909222555595,0.05574376881089865
0.06130878259285717,0.05334244780411562,0.042911573795958176,0.06320826231361575,0.08545563445212537
0.10367126649120657,0.06625623887136742,0.06618432578393409,0.07717814558303124,0.0920865472072522
0.12174256140378593,0.09105448024383363,0.06568146189123852,0.0609865488600368,0.07273802476568696
0.10751579986584586,0.0876063853092651,0.06546899041642301,0.05422502759234639,0.06286689550006146
0.074404171834706,0.08061871079446323,0.07182084530771088,0.07315883652314828,0.08724811221281667
